url,status
https://kommunsiffror.scb.se/?id1=1509,ERROR
https://kommunsiffror.scb.se/?id1=0208,200
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Helarsstatistik---Riket/385479/,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Helarsstatistik---Kommun-lan-och-riket/399347/,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Demokrati/Partisympatier/Partisympatiundersokningen-PSU/12436/12443/Behallare-for-Press/404210/,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Demokrati/Partisympatier/Partisympatiundersokningen-PSU/12436/12443/Behallare-for-Press/396464/,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Demokrati/Partisympatier/Partisympatiundersokningen-PSU/12436/12443/Behallare-for-Press/391526/,SKIPPED_BACKOFF
http://www.scb.se/Statistik/_Publikationer/ME0201_2014M11_BR_ME60BR1402.pdf,SKIPPED_BACKOFF
http://www.scb.se/Statistik/_Publikationer/ME0201_2013M11_BR_ME60BR1302.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/ME0201_2013M05_BR_ME60BR1301.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/ME0201_2012M11_BR_ME60BR1202.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/ME0201_2012M05_BR_ME60BR1201.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/ME0201_2011M11_BR_ME60BR1102.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/ME0201_2011M05_BR_ME60BR1101.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/ME/ME0201/2010M11A/ME0201_2010M11A_SM_ME60SM1002.pdf,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Helarsstatistik---Kommun-lan-och-riket/25836/,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Demokrati/Partisympatier/Partisympatiundersokningen-PSU/12436/12443/Behallare-for-Press/411493/,SKIPPED_BACKOFF
http://www.scb.se/Statistik/BE/BE0101/2014A01J/BE0101-Utrikes-fodda-kom-fland.xlsx,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____219327.aspx,404
https://kommunsiffror.scb.se/?id1=1620,200
http://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-3-2016/,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/BISOS%20H/Befallningshavandes%20femarsberattelser%20H%20Kronobergs%20lan%20Historisk%20statistik%201800-talet%201871%201872%201873%201874%201875.pdf,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Folkrakningen_1930_1.pdf,SKIPPED_BACKOFF
http://www.scb.se/H/BISOS%201851-1917/BISOS%20H%20Fem%C3%A5rsber%C3%A4ttelser/Fem%C3%A5rsber%C3%A4ttelser%20Kronobergs%20l%C3%A4n%201856-1905%20(BISOS%20H)/Befallningshavandes-femarsberattelser-H-Kronobergs-lan-1901-1905.pdf,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/miljo/markanvandning/smaorter-arealer-befolkning/pong/tabell-och-diagram/smaorter-2015/,404
http://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/25788/25795/kvartals--och-halvarsstatistik---kommun-lan-och-riket/407449/,SKIPPED_BACKOFF
http://www.scb.se/en/finding-statistics/statistics-by-subject-area/energy/energy-supply-and-use/annual-energy-statistics-electricity-gas-and-district-heating/pong/tables-and-graphs/electricity-supply-and-use-20012015-gwh/,SKIPPED_BACKOFF
http://www.scb.se/en_/Finding-statistics/Statistics-by-subject-area/Population/Population-composition/Population-statistics/Aktuell-Pong/25795/Monthly-statistics--The-whole-country/25896/,SKIPPED_BACKOFF
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Sarskilda_folkrakningen_1935_1936_3.pdf,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__MI__MI0802/Areal2012/?rxid=c2a27974-4588-4b5c-bb7d-790f9ff05b46,500
http://www.scb.se/sv_/Hitta-statistik/Artiklar/Finland-och-Irak-de-tva-vanligaste-fodelselanderna-bland-utrikes-fodda/,SKIPPED_BACKOFF
http://www.scb.se/Statistik/MI/MI0812/2013A01K/MI0812_2013A01K_SM_MI50SM1402.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____24270.aspx,404
http://www.scb.se/hitta-statistik/statistik-efter-amne/miljo/markanvandning/tatorter-arealer-befolkning/pong/tabell-och-diagram/tatorter-2015-befolkning-landareal-andel-som-overlappas-av-fritidshusomraden/,SKIPPED_BACKOFF
http://www.scb.se/en/finding-statistics/statistics-by-subject-area/population/population-composition/population-statistics/,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/LE0001_2009K01_TI_14_A05TI0901.pdf,404
http://www.scb.se/contentassets/fee6de8eb7dc43bd9b3f36da925b5458/be0401_2017i60_sm_be18sm1701.pdf,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/helarsstatistik--riket/folkmangd-efter-fodelseland/,SKIPPED_BACKOFF
http://www.scb.se/Pages/NameSearch____297753.aspx,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=0225,200
https://kommunsiffror.scb.se/?id1=2427,ERROR
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Topplistor-kommuner/228197/,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/statistik-efter-amne/miljo/markanvandning/smaorter-arealer-befolkning/pong/tabell-och-diagram/smaorter-2015/,404
http://www.scb.se/hitta-statistik/statistik-efter-amne/demokrati/partisympatier/partisympatiundersokningen-psu/pong/statistiknyhet/partisympatiundersokningen-psu-i-maj-2017--val-idag/,SKIPPED_BACKOFF
http://www.scb.se/en_/Finding-statistics/Statistics-by-subject-area/Population/Population-composition/Population-statistics/Aktuell-Pong/25795/Yearly-statistics--Municipalities-Counties-and-the-whole-country/159277/,SKIPPED_BACKOFF
https://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Hushallens-ekonomi/Inkomster-och-inkomstfordelning/Hushallens-boende/Aktuell-pong/378518/Behallare-for-Press/389205/,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=0124,ERROR
http://www.scb.se/Pages/Article____333969.aspx,404
http://www.scb.se/contentassets/d43b798da37140999abf883e206d0545/shortsni2002.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1973-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1976-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1979-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1982-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1985-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1988-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1991-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/Valstatistiken/Allm%C3%A4nna%20valen%20(SOS)%201970-1998/Valstatistik-Allmanna-valen-1994-Del-1-Riksdagsvalet.pdf,SKIPPED_BACKOFF
https://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/Valstatistiken/Valstatistik%20Allmanna%20valen%201998%20Del%201%20Riksdagen.pdf,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____273430.aspx,404
http://www.scb.se/Pages/SSD/SSD_SelectVariables.aspx?id=340487&px_tableid=ssd_extern:ImmiEmiFlytt&rxid=50fcf0c8-8428-4654-b526-ab54940321a9,404
https://kommunsiffror.scb.se/?id1=1813,200
https://kommunsiffror.scb.se/?id1=0625,200
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Topplistor-kommuner/290736/,SKIPPED_BACKOFF
http://www.scb.se/Grupp/regionalt/rg0104/Storstadsomr.xls,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=1710,ERROR
http://www.scb.se/contentassets/3b290b05ed634cf0846ad620362bb708/tabell_1_2010_web_v2.xls,404
http://www.pc-axis.scb.se/,ERROR
http://www.scb.se/Pages/TableAndChart____124062.aspx,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=0707,ERROR
https://www.scb.se/sv_/Hitta-statistik/Artiklar/Kriget-i-Syrien-medforde-rekordstor-invandring/,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-2-2017/,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=1913,ERROR
http://www.scb.se/Pages/TableAndChart____26643.aspx,404
http://www.scb.se/statistik/_publikationer/uf0526_2005a01_br_12_uf100op0501.pdf,SKIPPED_BACKOFF
http://www.scb.se/Statistik/_Publikationer/OV0904_2014A01_BR_24_A01BR1401.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/OV0904_2010A01_BR_00_A01BR1001.pdf,SKIPPED_BACKOFF
http://www.scb.se/statistik/_publikationer/UF0524_2009A01_BR_UF0109TAB.pdf,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/miljo/markanvandning/smaorter-arealer-befolkning/pong/tabell-och-diagram/forandringar-i-antalet-smaorter-2010-2015/,SKIPPED_BACKOFF
http://www.scb.se/Statistik/MI/MI0810/2015A01/MI0810_2015A01_SM_MI38SM1601.pdf,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=2234,200
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/localities-areas-population/pong/statistical-news/population-in-localities/,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressRelease____317009.aspx,SKIPPED_BACKOFF
http://www.scb.se/contentassets/c00cb3b2ad3e49fc88f9008bdfaa8f3d/tab5e_2016.xlsx,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=2017,ERROR
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-2-2022/,404
http://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-1-2017/,SKIPPED_BACKOFF
https://www.scb.se/Statistik/UF/UF0506/2014A01S/UF0506_2014A01_SM_UF84SM1601.pdf,SKIPPED_BACKOFF
http://www.orestat.scb.se/website/index.aspx,ERROR
https://www.scb.se/hitta-statistik/statistik-efter-amne/arbetsmarknad/arbetskraftsundersokningar/arbetskraftsundersokningarna-aku/pong/statistiknyhet/hog-arbetsloshet-bland-unga-och-utomeuropeiskt-fodda-med-lag-utbildning/,SKIPPED_BACKOFF
http://www.scb.se/sv_/Om-SCB/Oppna-data-API/API-for-Statistikdatabasen/,SKIPPED_BACKOFF
http://www.gis.scb.se/plan/index.asp?layer=to,ERROR
http://www.scb.se/hitta-statistik/statistik-efter-amne/demokrati/partisympatier/partisympatiundersokningen-psu/pong/statistiknyhet/partisympatiundersokningen-psu-i-november-2017--val-i-dag/,SKIPPED_BACKOFF
https://www.scb.se/Statistik/_Publikationer/LE0105_2015A01_BR_BE57BR1501.pdf,SKIPPED_BACKOFF
http://www.sverigeisiffror.scb.se/hitta-statistik/sverige-i-siffror/kommuner-i-siffror/,ERROR
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Kvartals--och-halvarsstatistik---Kommun-lan-och-riket/410112/,SKIPPED_BACKOFF
http://www.sverigeisiffror.scb.se/kommuner/#?region1=0126&region2=0180,ERROR
http://www.scb.se/en_/Finding-statistics/Statistics-by-subject-area/Labour-market/Labour-force-surveys/Labour-Force-Survey-LFS/,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____257385.aspx,SKIPPED_BACKOFF
http://www.sverigeisiffror.scb.se/hitta-statistik/sverige-i-siffror/namnsok/Search/?nameSearchInput=Sj%C3%B6lin,ERROR
http://www.scb.se/Pages/TableAndChart____31058.aspx,SKIPPED_BACKOFF
http://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Kvartals--och-halvarsstatistik---Kommun-lan-och-riket/378565/,SKIPPED_BACKOFF
http://www.sverigeisiffror.scb.se/hitta-statistik/sverige-i-siffror/namnsok/?nameSearchInput=Lindqvist,ERROR
http://www.sverigeisiffror.scb.se/hitta-statistik/sverige-i-siffror/prisomraknaren/,ERROR
http://www.scb.se/en,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=1544,200
http://www.sverigeisiffror.scb.se/hitta-statistik/sverige-i-siffror/namnsok/,ERROR
http://www.scb.se/Pages/TableAndChart____24751.aspx,SKIPPED_BACKOFF
http://www.scb.se/Pages/List____323022.aspx,SKIPPED_BACKOFF
http://www.scb.se/en/finding-statistics/statistics-by-subject-area/labour-market/labour-force-surveys/labour-force-surveys-lfs/pong/statistical-news/labour-force-surveys-lfs-may-2017/,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/statistik-efter-amne/demokrati/partisympatier/partisympatiundersokningen-psu/pong/publikationer/partisympatiundersokningen-maj-2017/,SKIPPED_BACKOFF
https://www.scb.se/contentassets/d00ee468598a4a558ca2c9dac774ea93/mi0804_2015a01_handelsomraden_2015.xlsx,404
http://www.scb.se/Statistik/MI/MI0810/2015A01/MI0810_2016A01_Tatorter-2015-som-delas-av-kommungrans2.xlsx,404
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Halso_sjukvard/Halsovarden%20sjukvarden%20forsvaret%201969.pdf,SKIPPED_BACKOFF
http://www.scb.se/contentassets/bfca27069b504896af1244d3c837f544/am0401_2017k03_sm_am110sm1704.pdf,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/statistiknyhet/folkmangd-och-befolkningsforandringar-20172/,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population/population-projections/population-projections/pong/tables-and-graphs/children-per-woman-by-country-of-birth-and-projection/,404
https://www.scb.se/statistik/MI/MI0803/2000I02/MI03SA9301_06.pdf,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/miljo/markanvandning/tatorter-arealer-befolkning/pong/tabell-och-diagram/tatorter-2017--befolkning-landareal-andel-som-overlappas-av-fritidshusomraden/,SKIPPED_BACKOFF
http://www.scb.se/Pages/SSD/SSD_SelectVariables____340487.aspx?rxid=86a40219-57ef-4814-91e3-8247824582f6&px_tableid=ssd_extern:LE0101H25,SKIPPED_BACKOFF
https://www.scb.se/en_/Finding-statistics/Statistics-by-subject-area/Population/Population-projections/Demographic-Analysis-DEMOG/Aktuell-Pong/55356/Behallare-for-Press/411369/,SKIPPED_BACKOFF
http://www.scb.se/en/finding-statistics/statistics-by-subject-area/household-finances/income-and-income-distribution/income-and-tax-statistics/,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/sverige-i-siffror/kommuner-i-siffror/#?region1=2180&region2=,SKIPPED_BACKOFF
https://www.scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Behallare-for-Press/399296/,SKIPPED_BACKOFF
http://www.scb.se/Pages/SSD/SSD_SelectVariables.aspx?id=340507&rxid=e36117ed-7b10-4498-bd5f-cb965c303fea&px_tableid=ssd_extern:UtlSvBakgTot,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/demokrati/partisympatier/partisympatiundersokningen-psu/pong/statistiknyhet/partisympatiundersokningen-psu-i-maj-2018---val-idag/,SKIPPED_BACKOFF
http://www.scb.se/contentassets/0984ad11a11942c7ab394f5365881f82/me0201_2018m05_br_me60br1801.pdf,SKIPPED_BACKOFF
http://www.scb.se/namnsok/,200
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-1-2018/,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/localities-areas-population/pong/tables-and-graphs/localities-2017--population-area-overlap-holiday-home-areas-coordinates/,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/helarsstatistik--forsamling-landskap-och-stad/folkmangd-i-landskapen-den-31-december-2020/,404
http://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Halso_sjukvard/Veterinarvard%20vid%20armen%201954.pdf,SKIPPED_BACKOFF
https://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/Halsovarden%20sjukvarden%20forsvaret%201937.pdf,SKIPPED_BACKOFF
https://www.scb.se/H/SOS%201911-/H%C3%A4lso-%20och%20sjukv%C3%A5rd/Milit%C3%A4rh%C3%A4lsov%C3%A5rd/H%C3%A4lsov%C3%A5rd%20vid%20f%C3%B6rsvaret%20(SOS)%201911-1969/Halsovard-sjukvard-armen-1914.pdf,SKIPPED_BACKOFF
https://scb.se/hitta-statistik/statistik-efter-amne/miljo/markanvandning/tatorter/pong/tabell-och-diagram/statistiska-tatorter-2018-befolkning-och-landareal-per-tatort-och-kommun/,404
http://www.scb.se/statistik/_publikationer/LE0001_2013K02_TI_00_A05TI1302.pdf,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/localities-and-urban-areas/pong/tables-and-graphs/localities-2017--population-area-overlap-holiday-home-areas-coordinates/,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/levnadsforhallanden/levnadsforhallanden/integration--analys/pong/publikationer/de-forsta-15-aren--flyktingars-forsorjning-i-sverige/,SKIPPED_BACKOFF
https://scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/statistiknyhet/befolkningsstatistik-helaret-20202/,404
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/democracy/general-elections/general-elections-results/pong/statistical-news/namnlos/,SKIPPED_BACKOFF
https://www.scb.se/contentassets/f6bcee6f397c4fd68db6452fc9643e68/book-and-software-review2.pdf,SKIPPED_BACKOFF
http://scb.se/sv_/Hitta-statistik/Statistik-efter-amne/Befolkning/Befolkningens-sammansattning/Befolkningsstatistik/25788/25795/Behallare-for-Press/385509/,404
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/helarsstatistik--kommun-lan-och-riket/utrikes-fodda-efter-lan-kommun-och-fodelseland-31-december/,SKIPPED_BACKOFF
https://kommunsiffror.scb.se/?id1=1901,200
https://www.scb.se/hitta-statistik/sverige-i-siffror/namnsok/Search/?nameSearchInput=Lagercrantz,404
https://kommunsiffror.scb.se/?id1=0814,200
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-1-2018//,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/statistik-efter-amne/arbetsmarknad/sysselsattning-forvarvsarbete-och-arbetstider/registerbaserad-arbetsmarknadsstatistik-rams/pong/tabell-och-diagram/antal-pendlare-per-lan-och-kommun/,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-2-2018/,SKIPPED_BACKOFF
http://www.scb.se/statistik/MI/MI0811/2005A01/tabell12005.xl,SKIPPED_BACKOFF
https://www.scb.se/Grupp/Hitta_statistik/Historisk_statistik/_Dokument/SOS/Folkrakningen_1940_1.pdf,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/levnadsforhallanden/levnadsforhallanden/undersokningarna-av-levnadsforhallanden-ulf-silc/pong/tabell-och-diagram/boende/barns-boende-vaxelvis-boende-hos-mamma-hos-pappa-etc6.-2012-2017/,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-3-2018/,SKIPPED_BACKOFF
https://www.scb.se/statistik/_publikationer/OV0904_2011A01_BR_04_A01BR1101.pdf,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population/population-composition/population-statistics/#_Keyfigures,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population/population-composition/population-statistics/,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__MI__MI0810__MI0810A/LandarealTatort/?rxid=142e3351-b149-4118-b455-9f7b22170f22,500
http://www.scb.se/Pages/PressRelease____95792.aspx,SKIPPED_BACKOFF
http://www.scb.se/Pages/PressRelease____338779.aspx,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/en/ssd/?rxid=86abd797-7854-4564-9150-c9b06ae3ab07,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgGrov/table/tableViewLayout1/?rxid=86abd797-7854-4564-9150-c9b06ae3ab07,SKIPPED_BACKOFF
http://www.scb.se/Pages/TableAndChart____231102.aspx,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/sverige-i-siffror/kommuner-i-siffror/#?region1=1881&region2=,SKIPPED_BACKOFF
https://www.scb.se/grupp/hitta_statistik/historisk_statistik/_dokument/sos/halso_sjukvard/allman-halsovard-och-sjukvard-1967.pdf,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/artiklar/2018/samkonade-aktenskap-vanligast-bland-kvinnor/,SKIPPED_BACKOFF
https://www.scb.se/Statistik/MI/MI0812/2013A01K/MI0812_2013A01K_SM_MI50SM1402.pdf,SKIPPED_BACKOFF
http://www.scb.se/hitta-statistik/artiklar/2019/fler-upplever-brottslighet-och-vandalisering-i-sitt-bostadsomrade/,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/localities-and-urban-areas/pong/tables-and-graphs/localities--population-area-overlap-holiday-home-areas-coordinates/,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/localities-and-urban-areas/pong/statistical-news/localities-2018/,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/demokrati/partisympatier/partisympatiundersokningen-psu/pong/statistiknyhet/partisympatier-maj-2019/,SKIPPED_BACKOFF
https://www.scb.se/vara-tjanster/kalendarium/scb-medverkar-pa-jarvaveckan-1315-juni/,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/demokrati/allmanna-val/allmanna-val-valresultat/pong/tabell-och-diagram/historisk-valstatistik/historisk-statistik-over-valaren-19102014.-procentuell-fordelning-av-giltiga-valsedlar-efter-parti-och-typ-av-val/,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/sq/73428,SKIPPED_BACKOFF
https://www.scb.se/contentassets/090f2dbd39f7468cb0f298df92eda3c1/mi0802_2019a01_kommunarealer20190101.xlsx,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__MI__MI0810__MI0810A/LandarealTatort/sortedtable/tableViewSorted/,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__MI__MI0811/MI0811Tab02/table/tableViewLayout1/?rxid=ff9309f9-7ecb-480f-a73c-08d86b3e56f8,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/sq/73451,SKIPPED_BACKOFF
https://www.scb.se/hitta-statistik/statistik-efter-amne/befolkning/befolkningens-sammansattning/befolkningsstatistik/pong/tabell-och-diagram/kvartals--och-halvarsstatistik--kommun-lan-och-riket/kvartal-1-2019/,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__MI__MI0802/Areal2012/,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/localities-and-urban-areas/,SKIPPED_BACKOFF
https://www.scb.se/en/finding-statistics/statistics-by-subject-area/environment/land-use/smaller-localities/,SKIPPED_BACKOFF
https://www.scb.se/contentassets/55b2d3dbe48a4dcc85f93f4db599d868/mi0810_2015a01_sm_mi38sm1601.pdf,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__MI__MI0810__MI0810A/LandarealTatort/table/tableViewLayout1/,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/sq/73593,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__MI__MI0802/Areal2012/table/tableViewLayout1/,SKIPPED_BACKOFF
http://www.statistikdatabasen.scb.se/pxweb/en/ssd/?rxid=1bcec35a-5bd2-4a4a-9609-668463972a1c,SKIPPED_BACKOFF
https://www.scb.se/en/,SKIPPED_BACKOFF
http://www.scb.se/en_/Finding-statistics/Statistics-by-subject-area/Environment/Land-use/Land-use-in-Sweden/Aktuell-Pong/12857/Behallare-for-Press/Land-use-in-Sweden-2010/,SKIPPED_BACKOFF
